回答url,页码,评论作者,作者性别,评论内容,作者主页,作者头像,评论时间,评论级别,点赞数,IP属地
https://www.zhihu.com/answer/31270635,1,鱼七年,未知,不借助工具，我能徒手撸出json ，无论多复杂，你能保证徒手撸出来yaml 吗？,https://www.zhihu.com/people/jiang-he-wei-zun-ji-wang-sheng,https://picx.zhimg.com/v2-130e8226b17f72c8f05f657706bc6dda.jpg?source=06d4cd63,2024-04-04 08:49:08,一级评论,3,浙江
https://www.zhihu.com/answer/31270635,1,知乎用户6gruFN,女,好家伙，快十年了，未来没有来,https://www.zhihu.com/people/yzyysd,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-10-10 21:35:39,一级评论,1,福建
https://www.zhihu.com/answer/31270635,1,陈文锦的秘密,男,套几个数组yaml就整趴下了,https://www.zhihu.com/people/chen-wen-jin-de-mi-mi,https://picx.zhimg.com/v2-24970a33304eea363ac6f489e51d1b81.jpg?source=06d4cd63,2023-08-16 12:31:29,一级评论,1,浙江
https://www.zhihu.com/answer/31270635,1,凡小农,男,"现在我们配置都用yaml，可以加comment,比JSON好用",https://www.zhihu.com/people/mjshi,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-14 18:29:27,一级评论,0,上海
https://www.zhihu.com/answer/31270635,1,momo,女,我是将部分配置换成toml [捂脸],https://www.zhihu.com/people/momo-57-22-66-32,https://picx.zhimg.com/v2-eb88f7e3e150e36b8b256370d17a5c08.jpg?source=06d4cd63,2024-06-15 10:42:47,二级评论,0,北京
https://www.zhihu.com/answer/31270635,1,前端程序员大陌,未知,yaml可以直接存数据库吗？<br>js object array可以直接转为yaml吗,https://www.zhihu.com/people/ccc-13-86-77,https://pic1.zhimg.com/v2-7685e79241c664ef8b42e7715e13db94.jpg?source=06d4cd63,2024-04-02 23:30:48,一级评论,0,广东
https://www.zhihu.com/answer/31270635,1,知乎用户,未知,yml和toml是最适用做配置文件的格式了吧,https://www.zhihu.com/people/wen-qin-dan-jiu-2-20,https://picx.zhimg.com/v2-086a7dd41ecdc456bb5267a3cd17249c.jpg?source=06d4cd63,2024-04-02 08:03:23,一级评论,0,浙江
https://www.zhihu.com/answer/31270635,1,御风逍遥子,未知,不好用,https://www.zhihu.com/people/a-gua-42-33,https://pica.zhimg.com/v2-53089e0f9bd7923f736a60513080925a.jpg?source=06d4cd63,2024-04-02 00:56:49,一级评论,0,浙江
https://www.zhihu.com/answer/31270635,1,磨磨叽叽,男,最恶心的就是yaml，搜不好搜，脚本修改不好改,https://www.zhihu.com/people/ma-meng-chao-9,https://picx.zhimg.com/a0ca00d060273ef04368dec3fc7968aa.jpg?source=06d4cd63,2024-01-11 11:57:06,一级评论,0,北京
https://www.zhihu.com/answer/31270635,1,味寻,男,yaml不能进行数据压缩，所以这玩意只能用来写配置。,https://www.zhihu.com/people/lu-cheng-24-73-16,https://pic1.zhimg.com/aafb8b721e88056c2001b53c7f7644ac.jpg?source=06d4cd63,2023-08-17 23:24:55,一级评论,0,辽宁
https://www.zhihu.com/answer/31270635,1,Y.CE,未知,yaml也可以缩成一行的，只不过缩完后跟json一个样了[尴尬],https://www.zhihu.com/people/yeungchie,https://picx.zhimg.com/v2-98f1a4625cc0f614af883797c798cc86.jpg?source=06d4cd63,2023-08-26 17:54:01,二级评论,0,广东
https://www.zhihu.com/answer/31270635,1,Aproc,男,还是不一样的，可以省略引号,https://www.zhihu.com/people/xie-fei-yang-45-94,https://picx.zhimg.com/v2-88411bbba93bdaaa7ae522ab91df3959.jpg?source=06d4cd63,2023-09-11 13:47:24,二级评论,1,福建
https://www.zhihu.com/answer/31270635,1,Iydon,男,嵌套不那么多感觉YAML很好用，但是嵌套上来又没有IDE，比如用vim在服务器上改动就很不友好了[捂脸],https://www.zhihu.com/people/iydon,https://picx.zhimg.com/v2-f3f49018a38ba79ab99bfad895441b48.jpg?source=06d4cd63,2023-08-14 18:41:07,一级评论,0,广东
https://www.zhihu.com/answer/31270635,1,海棠头场雪,男,这玩意对格式的要求太严谨了吧,https://www.zhihu.com/people/huAmy,https://pic1.zhimg.com/cfa2a1960104f142e8a5e6390ed1d16c.jpg?source=06d4cd63,2015-10-26 15:07:26,一级评论,0,
https://www.zhihu.com/answer/37980065,1,四哥,男,<p>经常看到这样的观点和言论。什么“优雅”的代码，屌丝和忽悠们用一些空洞又装逼的词汇麻痹别人和自己。程序员做成你们这样格局这么小真是可悲又可笑。都是屌丝，一介酸儒，还要相互争斗和鄙视？程序员都是傻B</p>,https://www.zhihu.com/people/zhang-dan-liang,https://picx.zhimg.com/v2-305197b629ce07b8525b02e4779b0c99.jpg?source=06d4cd63,2017-09-28 13:53:38,一级评论,0,
https://www.zhihu.com/answer/37677671,1,Kidlet,男,那你认为更好的解决方案是？,https://www.zhihu.com/people/kidlet,https://picx.zhimg.com/563ce8f2a.jpg?source=06d4cd63,2015-01-25 07:57:11,一级评论,0,
https://www.zhihu.com/answer/37677671,1,匿名用户,未知,protobuf,https://www.zhihu.com/people/,https://picx.zhimg.com/aadd7b895.jpg?source=06d4cd63,2015-01-25 08:03:41,二级评论,1,
https://www.zhihu.com/answer/37677671,1,Proton,男,json是schemaless的，场景就不太相同了,https://www.zhihu.com/people/feisuzhu,https://picx.zhimg.com/27724d25ab22f272ec7ef53d3fef28ba.jpg?source=06d4cd63,2015-10-18 19:16:19,二级评论,0,
https://www.zhihu.com/answer/31247813,1,绝不原创的飞龙,男,他的意思是历史遗留问题，导致不便于修改。,https://www.zhihu.com/people/wizardforcel,https://picx.zhimg.com/v2-eae68d5d817e330654be68feb8874de4.jpg?source=06d4cd63,2015-01-31 22:31:27,一级评论,0,
https://www.zhihu.com/answer/31247813,1,ULiiAn,男,就说说我遇到的吧～你在程序里定义了一个基础类型产量，这个基础类型变量进行存储，那么用json就基本难以漂亮地办到，而xml记录了类型信息，就很好解决了。同样的，使用一些设计模式的时候，这个问题也比较明显，真的需要类型信息…不知道我举的栗子恰不恰当，但这真是我在工作中所遇过的问题,https://www.zhihu.com/people/uliian,https://picx.zhimg.com/477854269.jpg?source=06d4cd63,2014-10-01 09:27:25,一级评论,0,
https://www.zhihu.com/answer/31247813,1,匿名用户,未知,可以真接举个例子吗？不是很清楚你说的类型信息。,https://www.zhihu.com/people/,https://pica.zhimg.com/aadd7b895.jpg?source=06d4cd63,2014-10-01 11:45:08,二级评论,0,
https://www.zhihu.com/answer/31247813,1,ULiiAn,男,int a=10；<br>a.ToJson（）；,https://www.zhihu.com/people/uliian,https://picx.zhimg.com/477854269.jpg?source=06d4cd63,2014-10-01 15:21:32,二级评论,0,
https://www.zhihu.com/answer/3200736138,1,杨树,男,如果是Java，xml、JSON不都得解析，有什么异同。,https://www.zhihu.com/people/yang-shu-49-7,https://pic1.zhimg.com/v2-2f4dd794ec8a9a805de2d92aff1858be.jpg?source=06d4cd63,2024-04-09 19:51:39,一级评论,1,北京
https://www.zhihu.com/answer/3200736138,1,物方生方死,男,<p>json对PHP很友好，XML对PHP反而就不一定太友好，相对JSON来说</p>,https://www.zhihu.com/people/zyjs,https://picx.zhimg.com/v2-6f1c6796aae1695599d55f1ed5e1e843.jpg?source=06d4cd63,2023-09-07 14:51:21,一级评论,0,广东
https://www.zhihu.com/answer/190999493,1,龙哥哥,未知,<p>看起来好像简洁，事实上json完全不适合ui配置，在多层嵌套修改上，你插入外层结束符号上，人眼很难判断插入位置。这也是为啥ui配置沿用xml原因，绝不是xml因为累赘。</p>,https://www.zhihu.com/people/long-ge-ge-38-69,https://pic1.zhimg.com/3385389d9eb77f9bae8f7262fbe87ad5.jpg?source=06d4cd63,2018-03-14 11:10:28,一级评论,1,
https://www.zhihu.com/answer/190999493,1,虾不咕,男,其实第一种xml反序列化也是一个方法就行的…,https://www.zhihu.com/people/kou-xia-gu,https://picx.zhimg.com/v2-0ede2b734a9dfab1cb6a541e902bbaa6.jpg?source=06d4cd63,2017-11-16 03:00:42,一级评论,1,
https://www.zhihu.com/answer/190999493,1,糟糕喵,男,<p>反对，按你说的对应XML应该是如下表达的</p><p>&lt;a&gt;</p><p>  &lt;b_array&gt;<br>    &lt;b&gt;1&lt;/b&gt;</p><p>  &lt;/b_array&gt;<br>&lt;/a&gt;</p><p>和</p><p>&lt;a&gt;</p><p> &lt;b_array&gt;<br>    &lt;b&gt;1&lt;/b&gt;<br>    &lt;b&gt;2&lt;/b&gt;</p><p> &lt;/b_array&gt;<br>&lt;/a&gt;</p><p>对于XML的反序列化，这个并不是什么困扰的事，你并不可能去规定一个属性下即是单一的对象数据，同时也可能是一个数组的多个元素。</p><p>另外，这里这种格式和你说的那种格式都可以做为一个数组的处理，都没什么麻烦。</p>,https://www.zhihu.com/people/ls-su,https://pic1.zhimg.com/f95c5d38e.jpg?source=06d4cd63,2018-02-25 20:50:26,一级评论,0,
https://www.zhihu.com/answer/31246778,1,NyanCatda,女,flatbuf慎用啊，这玩意也算个坑了，太过于古早资料还少（,https://www.zhihu.com/people/nyan-cat-39,https://pic1.zhimg.com/v2-42645006fd45ecc3fb99a3ebeabd5c6e.jpg?source=06d4cd63,2024-04-03 12:07:56,一级评论,0,福建
https://www.zhihu.com/answer/31246778,1,我未成妖,男,话说这位仁兄难道是贵厂的→_→,https://www.zhihu.com/people/011011nwad,https://pica.zhimg.com/52dd2494aa95d9c3e4e9f02eabb2b68e.jpg?source=06d4cd63,2014-10-01 17:27:51,一级评论,0,
https://www.zhihu.com/answer/31246778,1,dodo,男,PB是指？,https://www.zhihu.com/people/do-do-17,https://pic1.zhimg.com/v2-22d77b67942817b8cb09ccc80d15f015.jpg?source=06d4cd63,2014-10-01 09:59:22,一级评论,0,
https://www.zhihu.com/answer/31246778,1,我未成妖,男,protocol buffer,https://www.zhihu.com/people/011011nwad,https://pica.zhimg.com/52dd2494aa95d9c3e4e9f02eabb2b68e.jpg?source=06d4cd63,2014-10-01 17:27:22,二级评论,0,
https://www.zhihu.com/answer/3475255066,1,锤镰帮无所畏惧,男,JSON schema?,https://www.zhihu.com/people/wang-ming-gao-76,https://pic1.zhimg.com/v2-87156a439bcde35df29a8b61689a3c29.jpg?source=06d4cd63,2024-04-23 09:11:14,一级评论,0,上海
https://www.zhihu.com/answer/31243687,1,碎景,男,"同喜欢json,你我作为代表之一,为什么更喜欢json? 其实这已经说明问题了.",https://www.zhihu.com/people/sui-jing-50,https://pica.zhimg.com/d7472b6ef.jpg?source=06d4cd63,2014-09-30 23:40:35,一级评论,0,
https://www.zhihu.com/answer/31243687,1,影子传说,男,一样,https://www.zhihu.com/people/gao-yu-long-5,https://picx.zhimg.com/c8affe5734b181a65b017e193962d2c6.jpg?source=06d4cd63,2014-09-30 22:59:31,一级评论,0,
